customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_000176,Female,0,No,No,17,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,84.07,1455.91,No
CUST_000177,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.59,2250.09,No
CUST_000178,Male,0,No,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,670.62,Yes
CUST_000179,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.48,5096.38,Yes
CUST_000180,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.85,3186.08,No
CUST_000181,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,106.82,1430.57,No
CUST_000182,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,103.52,7457.81,No
CUST_000183,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,113.4,6844.38,No
CUST_000184,Male,0,No,Yes,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.36,699.92,No
CUST_000185,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,100.46,604.48,Yes
CUST_000186,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.6,650.12,No
CUST_000187,Female,1,Yes,Yes,19,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,75.82,1440.87,No
CUST_000188,Male,0,Yes,No,60,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.88,4767.74,No
CUST_000189,Male,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),111.94,5377.32,No
CUST_000190,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.33,6166.53,Yes
CUST_000191,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,100.92,1042.1,Yes
CUST_000192,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,94.71,2672.58,No
CUST_000193,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),98.38,985.06,Yes
CUST_000194,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,47.16,141.25,No
CUST_000195,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.77,4222.81,Yes
CUST_000196,Female,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),66.4,282.01,Yes
CUST_000197,Female,1,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.64,1573.54,Yes
CUST_000198,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.15,2075.92,Yes
CUST_000199,Male,1,No,No,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,75.04,4012.6,No
CUST_000200,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.82,156.89,Yes
CUST_000201,Male,0,Yes,No,48,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.67,4299.13,No
CUST_000202,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.02,6749.9,Yes
CUST_000203,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),114.18,6818.59,Yes
CUST_000204,Male,1,No,No,44,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.0,3875.21,Yes
CUST_000205,Female,1,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,102.79,3527.77,No
CUST_000206,Male,1,No,No,17,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.99,1451.46,Yes
CUST_000207,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),101.62,4179.17,No
CUST_000208,Female,0,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.68,4080.58,No
CUST_000209,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.22,1123.29,No
CUST_000210,Male,1,Yes,Yes,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,94.06,4706.51,No
CUST_000211,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,97.83,1870.6,Yes
CUST_000212,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),51.17,234.34,Yes
CUST_000213,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),87.45,2241.38,No
CUST_000214,Male,0,No,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.14,828.63,Yes
CUST_000215,Male,1,No,Yes,15,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,65.48,943.57,No
CUST_000216,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.43,62.05,Yes
CUST_000217,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.27,1650.36,No
CUST_000218,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.68,2820.81,No
CUST_000219,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,96.5,2435.22,No
CUST_000220,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,94.02,48.33,No
CUST_000221,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,71.3,1386.19,No
CUST_000222,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.84,448.48,No
CUST_000223,Female,1,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,114.93,2318.77,Yes
CUST_000224,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,117.41,1865.63,Yes
CUST_000225,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.7,7508.35,Yes
CUST_000226,Female,1,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),85.13,50.97,Yes
CUST_000227,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.5,3808.05,Yes
CUST_000228,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),100.41,5991.21,No
CUST_000229,Male,0,Yes,No,72,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.22,5325.96,No
CUST_000230,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.49,499.99,Yes
CUST_000231,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,100.62,2432.67,No
CUST_000232,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.5,135.18,No
CUST_000233,Female,0,No,Yes,22,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.42,1703.7,No
CUST_000234,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),49.06,211.45,Yes
CUST_000235,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,42.92,2518.1,No
CUST_000236,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),77.24,272.14,No
CUST_000237,Female,0,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.44,1294.11,No
CUST_000238,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.66,1982.43,Yes
CUST_000239,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),78.49,5605.05,No
CUST_000240,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,84.66,2927.61,No
CUST_000241,Female,1,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.66,392.39,No
CUST_000242,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,102.49,806.83,Yes
CUST_000243,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),117.38,481.05,Yes
CUST_000244,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,814.53,Yes
CUST_000245,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),87.5,3271.92,No
CUST_000246,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),97.45,2921.34,Yes
CUST_000247,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),110.92,74.07,Yes
CUST_000248,Male,0,No,Yes,46,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.58,3704.7,Yes
CUST_000249,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),86.19,2719.92,No
CUST_000250,Male,1,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.39,7186.84,No
CUST_000251,Female,1,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),90.25,2493.63,No
CUST_000252,Male,1,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,91.57,994.19,Yes
CUST_000253,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.69,945.95,Yes
CUST_000254,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.94,647.5,Yes
CUST_000255,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,85.62,3556.75,No
CUST_000256,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.51,1778.85,No
CUST_000257,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),71.26,505.14,No
CUST_000258,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.72,502.43,Yes
CUST_000259,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,109.12,203.45,No
CUST_000260,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.49,3174.33,No
CUST_000261,Male,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.75,159.81,No
CUST_000262,Female,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.13,193.62,No
CUST_000263,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.21,1106.62,Yes
CUST_000264,Male,0,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,801.73,No
CUST_000265,Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.5,3607.24,Yes
CUST_000266,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,105.32,6880.91,No
CUST_000267,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.4,255.49,No
CUST_000268,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,106.94,3950.33,No
CUST_000269,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),84.65,1103.15,No
CUST_000270,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.12,3014.08,No
CUST_000271,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,108.48,1151.5,Yes
CUST_000272,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.99,129.15,Yes
CUST_000273,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),73.82,1671.97,Yes
CUST_000274,Female,0,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,104.47,486.88,Yes
CUST_000275,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,75.34,34.08,No
CUST_000276,Female,1,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.89,1837.85,No
CUST_000277,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.65,4011.02,Yes
CUST_000278,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.67,1846.07,Yes
CUST_000279,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.55,2236.64,Yes
CUST_000280,Female,1,Yes,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,104.62,2511.56,No
CUST_000281,Female,0,No,Yes,31,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.85,2609.09,Yes
CUST_000282,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,98.51,2806.86,No
CUST_000283,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),120.0,4213.52,No
CUST_000284,Male,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,109.51,805.94,No
CUST_000285,Female,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.64,780.84,Yes
CUST_000286,Male,0,Yes,Yes,18,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,82.37,1444.3,Yes
CUST_000287,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),87.11,1556.93,Yes
CUST_000288,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,92.36,4386.04,No
CUST_000289,Male,0,No,Yes,14,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.29,1160.42,No
CUST_000290,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),117.31,631.25,No
CUST_000291,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,111.75,982.78,Yes
CUST_000292,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.47,347.42,No
CUST_000293,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,94.12,3930.56,No
CUST_000294,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.98,2081.2,No
CUST_000295,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.03,3785.61,No
CUST_000296,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,102.07,1694.01,No
CUST_000297,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),108.52,7576.0,No
CUST_000298,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.68,3202.42,No
CUST_000299,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.05,1287.6,No
CUST_000300,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),87.04,5457.22,No
CUST_000301,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),95.37,2054.44,No
CUST_000302,Male,1,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.58,5349.2,No
CUST_000303,Male,0,Yes,Yes,57,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),72.63,4092.69,No
CUST_000304,Female,1,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),99.84,7142.34,No
CUST_000305,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.75,1329.74,No
CUST_000306,Male,1,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.86,5597.16,Yes
CUST_000307,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.85,2286.08,Yes
CUST_000308,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.81,694.38,Yes
CUST_000309,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,116.06,1626.2,No
CUST_000310,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,119.52,8527.25,Yes
CUST_000311,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.01,35.8,Yes
CUST_000312,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.64,2189.91,Yes
CUST_000313,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,90.11,1279.71,No
CUST_000314,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.5,683.05,Yes
CUST_000315,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.62,3600.33,Yes
CUST_000316,Female,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.95,2162.31,Yes
CUST_000317,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.66,3010.27,No
CUST_000318,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.96,154.53,Yes
CUST_000319,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,52.15,1073.61,No
